Marque;Modèle;Année;Puissance;Énergie;Boîte;Finition;Cote_Reference;Km_Reference;Decote_par_Km;Volume_Annonces;Qualite_Cote
MINI;MINI;2010;75;ESSENCE;MANUELLE;STANDARD;6490;139202;-0.02;3;C
MINI;MINI;2010;90;DIESEL;MANUELLE;STANDARD;4790;185768;-0.02;4;C
MINI;MINI;2010;98;ESSENCE;AUTOMATIQUE;COOPER;8449;127101;-0.02;4;C
MINI;MINI;2010;98;ESSENCE;AUTOMATIQUE;STANDARD;9500;132049;-0.02;3;C
MINI;MINI;2010;98;ESSENCE;MANUELLE;COOPER;6000;147894;-0.00944;11;B
MINI;MINI;2010;98;ESSENCE;MANUELLE;COOPER S;8990;130613;-0.00598;11;B
MINI;MINI;2010;98;ESSENCE;MANUELLE;STANDARD;5700;141741;-0.01581;7;C
MINI;MINI;2010;110;DIESEL;MANUELLE;COOPER;5550;185432;-0.01472;20;B
MINI;MINI;2010;110;DIESEL;MANUELLE;STANDARD;4345;215250;-0.02;4;C
MINI;MINI;2010;112;DIESEL;MANUELLE;COOPER;6990;164607;-0.02;3;C
MINI;MINI;2010;120;ESSENCE;MANUELLE;COOPER;9900;102079;-0.02;3;C
MINI;MINI;2010;184;ESSENCE;MANUELLE;COOPER S;8990;160666;-0.02;3;C
MINI;MINI;2011;90;DIESEL;MANUELLE;STANDARD;5620;160934;-0.05;4;C
MINI;MINI;2011;112;DIESEL;AUTOMATIQUE;COOPER;7745;183313;-0.05;4;C
MINI;MINI;2011;112;DIESEL;MANUELLE;COOPER;6625;183107;-0.0104;32;A
MINI;MINI;2011;112;DIESEL;MANUELLE;STANDARD;7000;173226;-0.02962;8;C
MINI;MINI;2011;122;ESSENCE;MANUELLE;COOPER;7450;117240;-0.025;5;C
MINI;MINI;2011;143;DIESEL;MANUELLE;COOPER;8990;172399;-0.03578;5;C
MINI;MINI;2011;184;ESSENCE;AUTOMATIQUE;COOPER S;11490;122132;-0.0421;9;C
MINI;MINI;2011;184;ESSENCE;MANUELLE;COOPER;7150;126928;-0.03572;11;B
MINI;MINI;2011;184;ESSENCE;MANUELLE;COOPER S;8500;136091;-0.01724;17;B
MINI;MINI;2011;184;ESSENCE;MANUELLE;STANDARD;8700;106500;-0.05;4;C
MINI;MINI;2011;211;ESSENCE;MANUELLE;COOPER;11485;121719;-0.05;4;C
MINI;MINI;2011;211;ESSENCE;MANUELLE;JCW;15900;98300;-0.05;3;C
MINI;MINI;2012;112;DIESEL;AUTOMATIQUE;COOPER;9195;144103;-0.05;12;B
MINI;MINI;2012;112;DIESEL;AUTOMATIQUE;STANDARD;9900;165170;-0.05;4;C
MINI;MINI;2012;112;DIESEL;MANUELLE;COOPER;8150;158070;-0.01765;20;B
MINI;MINI;2012;112;DIESEL;MANUELLE;STANDARD;7900;150071;-0.04741;13;B
MINI;MINI;2012;122;ESSENCE;MANUELLE;COOPER;7500;120390;-0.05;9;C
MINI;MINI;2012;143;DIESEL;AUTOMATIQUE;COOPER;9200;159666;-0.05;3;C
MINI;MINI;2012;143;DIESEL;MANUELLE;COOPER;8990;203000;-0.05;3;C
MINI;MINI;2012;184;ESSENCE;AUTOMATIQUE;COOPER S;10199;146122;-0.05;6;C
MINI;MINI;2012;184;ESSENCE;AUTOMATIQUE;STANDARD;8750;152219;-0.02127;6;C
MINI;MINI;2012;184;ESSENCE;MANUELLE;COOPER;7900;129920;-0.00814;9;C
MINI;MINI;2012;184;ESSENCE;MANUELLE;COOPER S;9590;129867;-0.04315;15;B
MINI;MINI;2012;184;ESSENCE;MANUELLE;JCW;12900;145933;-0.05;3;C
MINI;MINI;2012;184;ESSENCE;MANUELLE;STANDARD;12245;95016;-0.025;6;C
MINI;MINI;2013;75;ESSENCE;MANUELLE;STANDARD;6490;144433;-0.05;3;C
MINI;MINI;2013;90;DIESEL;MANUELLE;STANDARD;7990;154827;-0.05;3;C
MINI;MINI;2013;112;DIESEL;AUTOMATIQUE;COOPER;10495;143747;-0.05;4;C
MINI;MINI;2013;112;DIESEL;AUTOMATIQUE;STANDARD;11250;160189;-0.05;4;C
MINI;MINI;2013;112;DIESEL;MANUELLE;COOPER;7700;164877;-0.01658;17;B
MINI;MINI;2013;112;DIESEL;MANUELLE;STANDARD;10100;142660;-0.05;10;C
MINI;MINI;2013;143;DIESEL;MANUELLE;COOPER;7990;164556;-0.05;4;C
MINI;MINI;2013;184;ESSENCE;AUTOMATIQUE;COOPER;13000;110166;-0.05;3;C
MINI;MINI;2013;184;ESSENCE;AUTOMATIQUE;COOPER S;14200;120680;-0.04987;5;C
MINI;MINI;2013;184;ESSENCE;MANUELLE;COOPER;8490;125405;-0.05;4;C
MINI;MINI;2013;184;ESSENCE;MANUELLE;COOPER S;10640;118720;-0.00885;14;B
MINI;MINI;2013;184;ESSENCE;MANUELLE;STANDARD;10645;100250;-0.03396;8;C
MINI;MINI;2014;95;DIESEL;MANUELLE;STANDARD;8990;176000;-0.05;3;C
MINI;MINI;2014;102;ESSENCE;MANUELLE;STANDARD;10299;100596;-0.05;3;C
MINI;MINI;2014;112;DIESEL;MANUELLE;COOPER;8790;117375;-0.05;3;C
MINI;MINI;2014;116;DIESEL;MANUELLE;COOPER;10990;126900;-0.05;4;C
MINI;MINI;2014;136;ESSENCE;AUTOMATIQUE;COOPER;13880;78013;-0.05;3;C
MINI;MINI;2014;136;ESSENCE;MANUELLE;COOPER;10490;115500;-0.05;3;C
MINI;MINI;2014;170;DIESEL;AUTOMATIQUE;COOPER;11500;154688;-0.02919;11;B
MINI;MINI;2014;170;DIESEL;AUTOMATIQUE;STANDARD;10700;157817;-0.05;6;C
MINI;MINI;2014;170;DIESEL;MANUELLE;COOPER;9500;138602;-0.01719;19;B
MINI;MINI;2014;170;DIESEL;MANUELLE;STANDARD;8695;158625;-0.05;4;C
MINI;MINI;2014;192;ESSENCE;AUTOMATIQUE;COOPER S;15500;109985;-0.04094;17;B
MINI;MINI;2014;192;ESSENCE;MANUELLE;COOPER;10990;171980;-0.05;5;C
MINI;MINI;2014;192;ESSENCE;MANUELLE;COOPER S;12800;123152;-0.05;15;B
MINI;MINI;2015;75;ESSENCE;MANUELLE;STANDARD;10490;87592;-0.05;3;C
MINI;MINI;2015;95;DIESEL;MANUELLE;STANDARD;9490;128366;-0.05;3;C
MINI;MINI;2015;102;ESSENCE;MANUELLE;CHILI;10990;107333;-0.05;3;C
MINI;MINI;2015;102;ESSENCE;MANUELLE;STANDARD;10485;124727;-0.05;4;C
MINI;MINI;2015;112;DIESEL;MANUELLE;COOPER;10490;133300;-0.05;3;C
MINI;MINI;2015;116;DIESEL;AUTOMATIQUE;COOPER;13195;124884;-0.025;10;C
MINI;MINI;2015;116;DIESEL;AUTOMATIQUE;STANDARD;13500;142000;-0.05;3;C
MINI;MINI;2015;116;DIESEL;MANUELLE;COOPER;9990;144497;-0.04405;26;B
MINI;MINI;2015;116;DIESEL;MANUELLE;STANDARD;9000;152917;-0.03006;9;C
MINI;MINI;2015;136;ESSENCE;AUTOMATIQUE;COOPER;10900;126333;-0.05;3;C
MINI;MINI;2015;136;ESSENCE;MANUELLE;COOPER;10999;115466;-0.02565;11;B
MINI;MINI;2015;170;DIESEL;AUTOMATIQUE;COOPER;11490;148100;-0.05;3;C
MINI;MINI;2015;170;DIESEL;MANUELLE;COOPER;10485;164250;-0.05;4;C
MINI;MINI;2015;192;ESSENCE;AUTOMATIQUE;COOPER;13945;123325;-0.02827;12;B
MINI;MINI;2015;192;ESSENCE;AUTOMATIQUE;COOPER S;14740;121955;-0.01211;16;B
MINI;MINI;2015;192;ESSENCE;AUTOMATIQUE;JCW;17200;105500;-0.05;4;C
MINI;MINI;2015;192;ESSENCE;MANUELLE;COOPER;9745;113394;-0.04417;6;C
MINI;MINI;2015;192;ESSENCE;MANUELLE;COOPER S;14249;120686;-0.005;8;C
MINI;MINI;2015;192;ESSENCE;MANUELLE;STANDARD;10795;107175;-0.05;4;C
MINI;MINI;2015;231;ESSENCE;AUTOMATIQUE;JCW;18850;107750;-0.05;4;C
MINI;MINI;2016;116;DIESEL;AUTOMATIQUE;COOPER;13200;139575;-0.04206;15;B
MINI;MINI;2016;116;DIESEL;AUTOMATIQUE;STANDARD;10700;173580;-0.05;4;C
MINI;MINI;2016;116;DIESEL;MANUELLE;COOPER;11500;128904;-0.04657;17;B
MINI;MINI;2016;116;DIESEL;MANUELLE;STANDARD;10000;143322;-0.054;9;C
MINI;MINI;2016;136;ESSENCE;AUTOMATIQUE;COOPER;16985;102113;-0.02577;14;B
MINI;MINI;2016;136;ESSENCE;AUTOMATIQUE;COOPER S;18000;110900;-0.04291;6;C
MINI;MINI;2016;136;ESSENCE;AUTOMATIQUE;STANDARD;13999;110000;-0.05;3;C
MINI;MINI;2016;136;ESSENCE;MANUELLE;COOPER;11990;106406;-0.05383;24;B
MINI;MINI;2016;136;ESSENCE;MANUELLE;COOPER S;17985;83736;-0.05985;6;C
MINI;MINI;2016;136;ESSENCE;MANUELLE;STANDARD;11490;121200;-0.05;4;C
MINI;MINI;2016;170;DIESEL;MANUELLE;COOPER;12490;152683;-0.05;3;C
MINI;MINI;2016;192;ESSENCE;AUTOMATIQUE;COOPER S;18490;95798;-0.04651;11;B
MINI;MINI;2016;192;ESSENCE;MANUELLE;COOPER S;16245;101681;-0.07284;8;C
MINI;MINI;2016;231;ESSENCE;AUTOMATIQUE;COOPER;20195;99516;-0.07375;6;C
MINI;MINI;2016;231;ESSENCE;AUTOMATIQUE;JCW;19745;103524;-0.05438;6;C
MINI;MINI;2017;102;ESSENCE;AUTOMATIQUE;STANDARD;15025;87222;-0.05;4;C
MINI;MINI;2017;102;ESSENCE;MANUELLE;STANDARD;14449;72049;-0.05;4;C
MINI;MINI;2017;116;DIESEL;AUTOMATIQUE;COOPER;13000;124677;-0.03417;9;C
MINI;MINI;2017;116;DIESEL;MANUELLE;COOPER;12490;124502;-0.04312;13;B
MINI;MINI;2017;116;DIESEL;MANUELLE;STANDARD;11650;130068;-0.05;4;C
MINI;MINI;2017;136;ESSENCE;AUTOMATIQUE;COOPER;16500;82610;-0.04487;7;C
MINI;MINI;2017;136;ESSENCE;MANUELLE;COOPER;14075;104425;-0.05;4;C
MINI;MINI;2017;192;ESSENCE;AUTOMATIQUE;COOPER;18200;109391;-0.08;9;C
MINI;MINI;2017;192;ESSENCE;AUTOMATIQUE;COOPER S;17990;86901;-0.05872;21;B
MINI;MINI;2017;192;ESSENCE;AUTOMATIQUE;JCW;20449;97416;-0.04;6;C
MINI;MINI;2017;192;ESSENCE;AUTOMATIQUE;STANDARD;21000;86000;-0.05;4;C
MINI;MINI;2017;192;ESSENCE;MANUELLE;COOPER;14250;88245;-0.01793;8;C
MINI;MINI;2017;192;ESSENCE;MANUELLE;COOPER S;16990;70390;-0.08;10;C
MINI;MINI;2017;192;ESSENCE;MANUELLE;STANDARD;12530;94187;-0.0466;8;C
MINI;MINI;2017;231;ESSENCE;AUTOMATIQUE;COOPER;22990;85229;-0.08;6;C
MINI;MINI;2018;75;ESSENCE;MANUELLE;STANDARD;11490;76320;-0.05;3;C
MINI;MINI;2018;102;ESSENCE;AUTOMATIQUE;STANDARD;16000;49999;-0.05;3;C
MINI;MINI;2018;102;ESSENCE;MANUELLE;STANDARD;14990;73689;-0.07964;6;C
MINI;MINI;2018;116;DIESEL;AUTOMATIQUE;COOPER;16400;143935;-0.08;10;C
MINI;MINI;2018;116;DIESEL;MANUELLE;COOPER;14244;102542;-0.05;4;C
MINI;MINI;2018;116;DIESEL;MANUELLE;STANDARD;13400;100333;-0.05;3;C
MINI;MINI;2018;136;ESSENCE;AUTOMATIQUE;COOPER;16690;84378;-0.04512;10;C
MINI;MINI;2018;136;ESSENCE;MANUELLE;COOPER;15244;93230;-0.05067;10;C
MINI;MINI;2018;192;ESSENCE;AUTOMATIQUE;COOPER;15550;82703;-0.01412;14;B
MINI;MINI;2018;192;ESSENCE;AUTOMATIQUE;COOPER S;20994;76821;-0.05799;30;B
MINI;MINI;2018;192;ESSENCE;AUTOMATIQUE;STANDARD;17245;100625;-0.05;4;C
MINI;MINI;2018;192;ESSENCE;MANUELLE;COOPER;16595;79926;-0.05;4;C
MINI;MINI;2018;192;ESSENCE;MANUELLE;COOPER S;19990;75202;-0.05803;12;B
MINI;MINI;2018;192;ESSENCE;MANUELLE;STANDARD;14490;72830;-0.05;3;C
MINI;MINI;2018;211;ESSENCE;AUTOMATIQUE;COOPER S;21490;70000;-0.05;3;C
MINI;MINI;2019;102;ESSENCE;AUTOMATIQUE;STANDARD;15740;86031;-0.08;6;C
MINI;MINI;2019;102;ESSENCE;MANUELLE;STANDARD;13990;85263;-0.08;15;B
MINI;MINI;2019;116;DIESEL;AUTOMATIQUE;COOPER;17490;111314;-0.04;7;C
MINI;MINI;2019;116;DIESEL;MANUELLE;COOPER;12200;124534;-0.05;3;C
MINI;MINI;2019;116;DIESEL;MANUELLE;STANDARD;14390;102019;-0.05;3;C
MINI;MINI;2019;136;ESSENCE;AUTOMATIQUE;COOPER;18240;76659;-0.05335;42;A
MINI;MINI;2019;136;ESSENCE;AUTOMATIQUE;COOPER S;21245;77427;-0.06054;12;B
MINI;MINI;2019;136;ESSENCE;AUTOMATIQUE;STANDARD;16990;79602;-0.04773;7;C
MINI;MINI;2019;136;ESSENCE;MANUELLE;COOPER;16995;62716;-0.05949;18;B
MINI;MINI;2019;136;ESSENCE;MANUELLE;COOPER S;17900;76812;-0.05;3;C
MINI;MINI;2019;136;ESSENCE;MANUELLE;STANDARD;16400;60332;-0.07711;9;C
MINI;MINI;2019;136;HYBRIDE;AUTOMATIQUE;COOPER;22450;71950;-0.05;4;C
MINI;MINI;2019;192;ESSENCE;AUTOMATIQUE;COOPER S;23699;66653;-0.06484;20;B
MINI;MINI;2020;102;ESSENCE;MANUELLE;STANDARD;15995;65362;-0.05;4;C
MINI;MINI;2020;136;ESSENCE;AUTOMATIQUE;COOPER;19945;67500;-0.01165;12;B
MINI;MINI;2020;178;ESSENCE;AUTOMATIQUE;COOPER S;22990;65358;-0.05;3;C
MINI;MINI;2020;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;17000;48051;-0.02254;58;A
MINI;MINI;2020;192;ESSENCE;AUTOMATIQUE;COOPER;18490;73710;-0.08;9;C
MINI;MINI;2020;192;ESSENCE;AUTOMATIQUE;COOPER S;22500;64880;-0.08;27;B
MINI;MINI;2020;192;ESSENCE;AUTOMATIQUE;JCW;20000;65166;-0.05;3;C
MINI;MINI;2020;192;ESSENCE;MANUELLE;COOPER;18550;49420;-0.08;8;C
MINI;MINI;2020;192;ESSENCE;MANUELLE;COOPER S;21999;60811;-0.04;9;C
MINI;MINI;2020;192;ESSENCE;MANUELLE;STANDARD;16740;58908;-0.05;4;C
MINI;MINI;2021;136;ESSENCE;AUTOMATIQUE;COOPER;21900;47230;-0.0266;15;B
MINI;MINI;2021;136;ESSENCE;AUTOMATIQUE;COOPER S;28000;71333;-0.05;3;C
MINI;MINI;2021;136;ESSENCE;AUTOMATIQUE;JCW;31990;55271;-0.05;3;C
MINI;MINI;2021;136;ESSENCE;MANUELLE;COOPER;19900;54789;-0.04203;13;B
MINI;MINI;2021;136;ESSENCE;MANUELLE;STANDARD;18000;65666;-0.05;3;C
MINI;MINI;2021;178;ESSENCE;AUTOMATIQUE;COOPER S;26239;56487;-0.04519;10;C
MINI;MINI;2021;178;ESSENCE;MANUELLE;COOPER S;27490;49383;-0.05;3;C
MINI;MINI;2021;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;17900;39112;-0.03056;65;A
MINI;MINI;2021;184;ÉLECTRIQUE;AUTOMATIQUE;STANDARD;16244;49333;-0.01599;6;C
MINI;MINI;2021;231;ESSENCE;AUTOMATIQUE;JCW;32800;47900;-0.05;3;C
MINI;MINI;2022;102;ESSENCE;MANUELLE;STANDARD;21499;31754;-0.03642;8;C
MINI;MINI;2022;136;ESSENCE;AUTOMATIQUE;COOPER;25900;36693;-0.03419;29;B
MINI;MINI;2022;136;ESSENCE;AUTOMATIQUE;COOPER S;28850;44639;-0.09385;10;C
MINI;MINI;2022;136;ESSENCE;AUTOMATIQUE;STANDARD;23500;42666;-0.05;3;C
MINI;MINI;2022;136;ESSENCE;MANUELLE;COOPER;22890;42080;-0.07799;9;C
MINI;MINI;2022;178;ESSENCE;AUTOMATIQUE;COOPER S;28990;37151;-0.11246;20;B
MINI;MINI;2022;178;ESSENCE;MANUELLE;COOPER S;26949;31684;-0.05;4;C
MINI;MINI;2022;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;18990;33820;-0.03488;221;A
MINI;MINI;2022;231;ESSENCE;AUTOMATIQUE;COOPER;35490;20221;-0.05;4;C
MINI;MINI;2022;231;ESSENCE;AUTOMATIQUE;JCW;34435;40077;-0.05;4;C
MINI;MINI;2023;136;ESSENCE;AUTOMATIQUE;COOPER;25240;37887;-0.04253;22;B
MINI;MINI;2023;136;ESSENCE;AUTOMATIQUE;COOPER S;31500;22344;-0.15;5;C
MINI;MINI;2023;136;ESSENCE;AUTOMATIQUE;STANDARD;29980;35031;-0.05;3;C
MINI;MINI;2023;178;ESSENCE;AUTOMATIQUE;COOPER S;29500;30522;-0.04543;11;B
MINI;MINI;2023;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;20999;21998;-0.05537;113;A
MINI;MINI;2023;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER S;21990;19349;-0.075;5;C
MINI;MINI;2024;156;ESSENCE;AUTOMATIQUE;COOPER;31690;19119;-0.13978;38;A
MINI;MINI;2024;156;ESSENCE;AUTOMATIQUE;COOPER S;38390;21270;-0.05;4;C
MINI;MINI;2024;178;ESSENCE;AUTOMATIQUE;COOPER S;34490;16268;-0.15;6;C
MINI;MINI;2024;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;28492;14585;-0.075;8;C
MINI;MINI;2024;204;ESSENCE;AUTOMATIQUE;COOPER;34490;11900;-0.0753;7;C
MINI;MINI;2024;204;ESSENCE;AUTOMATIQUE;COOPER S;38690;8601;-0.075;5;C
MINI;MINI;2024;218;ÉLECTRIQUE;AUTOMATIQUE;COOPER;35190;8702;-0.15;47;A
MINI;MINI;2025;156;ESSENCE;AUTOMATIQUE;COOPER;31995;12311;-0.05;3;C
MINI;MINI;2025;163;ESSENCE;AUTOMATIQUE;COOPER;35990;8259;-0.02673;10;C
MINI;MINI;2025;184;ÉLECTRIQUE;AUTOMATIQUE;COOPER;33625;1012;-0.05;4;C
MINI;MINI;2025;204;ESSENCE;AUTOMATIQUE;COOPER;39870;5903;-0.05;3;C
MINI;MINI;2025;218;ÉLECTRIQUE;AUTOMATIQUE;COOPER;35390;5244;-0.075;22;B
MITSUBISHI;ASX;2010;150;DIESEL;MANUELLE;STANDARD;5445;209975;-0.02;8;C
MITSUBISHI;ASX;2011;150;DIESEL;MANUELLE;INSTYLE;5990;196596;-0.05;5;C
MITSUBISHI;ASX;2011;150;DIESEL;MANUELLE;STANDARD;7500;190633;-0.02977;17;B
MITSUBISHI;ASX;2012;150;DIESEL;MANUELLE;INSTYLE;7745;178194;-0.05;4;C
MITSUBISHI;ASX;2012;150;DIESEL;MANUELLE;STANDARD;6990;176566;-0.01527;9;C
MITSUBISHI;ASX;2013;150;DIESEL;AUTOMATIQUE;INSTYLE;10995;140760;-0.05;4;C
MITSUBISHI;ASX;2013;150;DIESEL;AUTOMATIQUE;STANDARD;9045;187143;-0.05;4;C
MITSUBISHI;ASX;2013;150;DIESEL;MANUELLE;INSTYLE;8490;153500;-0.05;3;C
MITSUBISHI;ASX;2013;150;DIESEL;MANUELLE;STANDARD;7395;168788;-0.01645;8;C
MITSUBISHI;ASX;2015;115;ESSENCE;MANUELLE;STANDARD;10980;129529;-0.05;3;C
MITSUBISHI;ASX;2015;150;DIESEL;AUTOMATIQUE;STANDARD;11592;131934;-0.05;4;C
MITSUBISHI;ASX;2016;115;DIESEL;MANUELLE;STANDARD;13220;96981;-0.05;4;C
MITSUBISHI;ASX;2016;115;ESSENCE;MANUELLE;STANDARD;10999;100504;-0.05;3;C
MITSUBISHI;ASX;2017;115;DIESEL;MANUELLE;STANDARD;8745;176768;-0.05;4;C
MITSUBISHI;ASX;2019;117;ESSENCE;MANUELLE;COLLECTION;15499;55094;-0.05;3;C
MITSUBISHI;ASX;2019;117;ESSENCE;MANUELLE;STANDARD;13490;72768;-0.03148;5;C
MITSUBISHI;ASX;2020;117;ESSENCE;MANUELLE;STANDARD;14900;47444;-0.05;3;C
MITSUBISHI;ASX;2023;91;ESSENCE;MANUELLE;INTENSE;18990;23110;-0.05;3;C
MITSUBISHI;ASX;2023;91;ESSENCE;MANUELLE;STANDARD;17140;40325;-0.05;4;C
MITSUBISHI;ASX;2023;140;HYBRIDE;MANUELLE;INTENSE;22595;29415;-0.05;4;C
MITSUBISHI;ASX;2023;143;HYBRIDE;AUTOMATIQUE;INTENSE;26480;8448;-0.05;3;C
MITSUBISHI;ASX;2023;159;HYBRIDE;AUTOMATIQUE;INSTYLE;27720;10235;-0.11292;12;B
MITSUBISHI;ASX;2023;159;HYBRIDE;AUTOMATIQUE;INTENSE;25495;14054;-0.11886;6;C
MITSUBISHI;ASX;2024;91;ESSENCE;MANUELLE;INSTYLE;27990;7519;-0.05;4;C
MITSUBISHI;ASX;2024;91;ESSENCE;MANUELLE;INTENSE;24650;11229;-0.12303;6;C
MITSUBISHI;ASX;2024;91;ESSENCE;MANUELLE;STANDARD;22240;11939;-0.15;10;C
MITSUBISHI;ASX;2024;140;HYBRIDE;MANUELLE;INTENSE;27745;6340;-0.05;4;C
MITSUBISHI;ASX;2024;143;HYBRIDE;AUTOMATIQUE;INSTYLE;34200;6018;-0.15;5;C
MITSUBISHI;ASX;2024;143;HYBRIDE;AUTOMATIQUE;INTENSE;28794;7000;-0.05;4;C
MITSUBISHI;ASX;2024;159;HYBRIDE;AUTOMATIQUE;INSTYLE;27955;6374;-0.05913;28;B
MITSUBISHI;ASX;2024;159;HYBRIDE;AUTOMATIQUE;INTENSE;25499;13872;-0.10552;17;B
MITSUBISHI;ASX;2025;91;ESSENCE;MANUELLE;INSTYLE;31240;3575;-0.05;4;C
MITSUBISHI;ASX;2025;91;ESSENCE;MANUELLE;STANDARD;25800;1970;-0.075;7;C
MITSUBISHI;ASX;2025;140;HYBRIDE;AUTOMATIQUE;INSTYLE;30590;3177;-0.05;3;C
MITSUBISHI;ASX;2025;140;HYBRIDE;MANUELLE;INSTYLE;30490;5633;-0.05;3;C
MITSUBISHI;COLT;2024;91;ESSENCE;MANUELLE;INTENSE;19120;13352;-0.05;4;C
MITSUBISHI;COLT;2024;91;ESSENCE;MANUELLE;STANDARD;17990;13487;-0.05;4;C
MITSUBISHI;COLT;2025;91;ESSENCE;MANUELLE;INTENSE;20990;2020;-0.075;9;C
MITSUBISHI;COLT;2025;91;ESSENCE;MANUELLE;STANDARD;20450;257;-0.05;4;C
MITSUBISHI;COLT;2025;143;HYBRIDE;AUTOMATIQUE;INSTYLE;25990;1671;-0.05;3;C
MITSUBISHI;ECLIPSE;2019;163;ESSENCE;AUTOMATIQUE;COLLECTION;17990;72893;-0.05;3;C
MITSUBISHI;ECLIPSE;2021;188;HYBRIDE;AUTOMATIQUE;INSTYLE;22945;56992;-0.00838;10;C
MITSUBISHI;ECLIPSE;2021;188;HYBRIDE;AUTOMATIQUE;INTENSE;20490;67404;-0.07367;12;B
MITSUBISHI;ECLIPSE;2021;188;HYBRIDE;AUTOMATIQUE;STANDARD;20085;74149;-0.07911;12;B
MITSUBISHI;ECLIPSE;2022;188;HYBRIDE;AUTOMATIQUE;INSTYLE;24900;50362;-0.10126;11;B
MITSUBISHI;ECLIPSE;2022;188;HYBRIDE;AUTOMATIQUE;INTENSE;22990;57646;-0.08977;28;B
MITSUBISHI;ECLIPSE;2022;188;HYBRIDE;AUTOMATIQUE;STANDARD;20489;64274;-0.08278;35;A
MITSUBISHI;ECLIPSE;2023;188;HYBRIDE;AUTOMATIQUE;COLLECTION;27999;37624;-0.05;3;C
MITSUBISHI;ECLIPSE;2023;188;HYBRIDE;AUTOMATIQUE;INSTYLE;27980;22140;-0.05;3;C
MITSUBISHI;ECLIPSE;2023;188;HYBRIDE;AUTOMATIQUE;INTENSE;25499;41698;-0.1012;23;B
MITSUBISHI;ECLIPSE;2023;188;HYBRIDE;AUTOMATIQUE;STANDARD;27249;44055;-0.07518;26;B
MITSUBISHI;ECLIPSE;2024;188;HYBRIDE;AUTOMATIQUE;COLLECTION;31499;321;-0.15;41;A
MITSUBISHI;ECLIPSE;2024;188;HYBRIDE;AUTOMATIQUE;INSTYLE;31999;22;-0.075;50;A
MITSUBISHI;ECLIPSE;2024;188;HYBRIDE;AUTOMATIQUE;INTENSE;30599;420;-0.15;29;B
MITSUBISHI;ECLIPSE;2024;188;HYBRIDE;AUTOMATIQUE;STANDARD;29899;3517;-0.075;25;B
MITSUBISHI;ECLIPSE;2025;188;HYBRIDE;AUTOMATIQUE;INSTYLE;39400;2165;-0.05;4;C
MITSUBISHI;L200;2021;150;DIESEL;MANUELLE;STANDARD;29990;54216;-0.05;3;C
MITSUBISHI;OUTLANDER;2014;200;HYBRIDE;AUTOMATIQUE;INSTYLE;12990;129133;-0.04929;7;C
MITSUBISHI;OUTLANDER;2014;200;HYBRIDE;AUTOMATIQUE;INTENSE;12490;164680;-0.05;3;C
MITSUBISHI;OUTLANDER;2015;200;HYBRIDE;AUTOMATIQUE;INSTYLE;13900;142704;-0.03414;7;C
MITSUBISHI;OUTLANDER;2015;200;HYBRIDE;AUTOMATIQUE;STANDARD;11700;192500;-0.05;4;C
MITSUBISHI;OUTLANDER;2016;200;HYBRIDE;AUTOMATIQUE;STANDARD;12490;161166;-0.05;3;C
MITSUBISHI;OUTLANDER;2017;200;HYBRIDE;AUTOMATIQUE;INSTYLE;17000;119833;-0.05;3;C
MITSUBISHI;OUTLANDER;2018;200;HYBRIDE;AUTOMATIQUE;INSTYLE;18120;101665;-0.04275;6;C
MITSUBISHI;OUTLANDER;2018;200;HYBRIDE;AUTOMATIQUE;INTENSE;19485;94962;-0.05;4;C
MITSUBISHI;OUTLANDER;2019;224;HYBRIDE;AUTOMATIQUE;INSTYLE;19240;128725;-0.05;4;C
MITSUBISHI;OUTLANDER;2019;224;HYBRIDE;AUTOMATIQUE;INTENSE;19590;74120;-0.0295;10;C
MITSUBISHI;OUTLANDER;2019;224;HYBRIDE;AUTOMATIQUE;STANDARD;18990;79433;-0.01846;7;C
MITSUBISHI;OUTLANDER;2020;225;HYBRIDE;AUTOMATIQUE;INSTYLE;20980;89202;-0.04;5;C
MITSUBISHI;OUTLANDER;2020;225;HYBRIDE;AUTOMATIQUE;INTENSE;20985;71311;-0.04657;6;C
MITSUBISHI;OUTLANDER;2020;225;HYBRIDE;AUTOMATIQUE;STANDARD;18990;91058;-0.04032;24;B
MITSUBISHI;OUTLANDER;2025;306;HYBRIDE;AUTOMATIQUE;INSTYLE;59895;5482;-0.15;36;A
MITSUBISHI;OUTLANDER;2025;306;HYBRIDE;AUTOMATIQUE;INTENSE;51944;1279;-0.075;8;C
MITSUBISHI;OUTLANDER;2025;306;HYBRIDE;AUTOMATIQUE;STANDARD;48990;707;-0.075;9;C
MITSUBISHI;PAJERO;1998;0;DIESEL;MANUELLE;STANDARD;11200;207202;-0.02;5;C
MITSUBISHI;PAJERO;1999;0;DIESEL;MANUELLE;STANDARD;9300;304333;-0.02;3;C
MITSUBISHI;PAJERO;2001;160;DIESEL;MANUELLE;STANDARD;8500;221750;-0.02;4;C
MITSUBISHI;SPACE;2014;70;ESSENCE;MANUELLE;STANDARD;5490;101314;-0.02686;5;C
